chr1	PRAMEF8	4119	0.499636
chr1	PRAMEF9	7016	0.481613
chr1	PRAMEF13	5243	0.465382
chr1	PRAMEF19	3517	0.492465
chr1	PRAMEF16	3006	0.500998
chr1	PRAMEF20	10878	0.474352
chr1	PRAMEF8	4120	0.499272
chr1	PRAMEF10	5362	0.480045
chr1	PRAMEF9	7016	0.481328
chr1	PRAMEF19	3517	0.492181
chr1	PRAMEF17	2977	0.500840
chr1	PRAMEF20	10897	0.475085
chr1	LRRC38	38798	0.500258
chr1	PDPN	34201	0.453671
chr1	PRDM2	120225	0.434860
chr1	KAZN	519332	0.490095
chr1	TMEM51-AS1	40650	0.490603
chr1	TMEM51	66746	0.480823
chr1	FHAD1	150855	0.474469
chr1	AK055853	17197	0.480200
chr1	EFHD2	20449	0.567705
chr1	CTRC	8216	0.516310
chr1	CELA2A	15364	0.482817
chr1	CELA2B	15300	0.483987
chr1	CASP9	33045	0.483280
chr1	DNAJC16	44877	0.427480
chr1	AGMAT	13412	0.493812
chr1	DDI2	43600	0.427982
chr1	RSC1A1	1854	0.428263
chr1	DQ573015	2772	0.404401
chr1	PLEKHM2	50438	0.519985
chr1	SLC25A34	5076	0.589835
chr1	TMEM82	5306	0.588014
chr1	FBLIM1	27830	0.528997
chr1	UQCRHL	538	0.447955
chr1	FLJ37453	13933	0.502476
chr1	SPEN	92592	0.429864
chr1	ZBTB17	34264	0.512170
chr1	DQ576383	29	0.586207
chr1	C1orf64	2454	0.538305
chr1	HSPB7	4763	0.614319
chr1	CLCNKA	12060	0.602819
chr1	FAM131C	15864	0.579488
chr1	EPHA2	31751	0.573273
chr1	ARHGEF19	14506	0.574934
chr1	RSG1	5478	0.540526
chr1	FBXO42	102390	0.438744
chr1	SZRD1	31119	0.485941
chr1	SPATA21	38782	0.504306
chr1	NECAP2	19418	0.493923
chr1	CROCCP3	25266	0.507322
chr1	BC036435	1795	0.586072
chr1	AX747988	2415	0.514700
chr1	MIR3675	74	0.418919
chr1	NBPF1	51179	0.440298
chr1	CROCCP2	15085	0.565661
chr1	MST1P2	4847	0.602022
chr1	MIR3675	74	0.418919
chr1	ESPNP	28940	0.605460
chr1	CROCC	51030	0.558103
chr1	MST1L	9847	0.515385
chr1	MIR3675	73	0.410959
chr1	AK125737	3135	0.591707
chr1	BC070363	1121	0.569135
chr1	DL489931	75	0.386667
chr1	MFAP2	6175	0.623158
chr1	ATP13A2	25971	0.572331
chr1	SDHB	35441	0.435202
chr1	PADI2	52693	0.517526
chr1	PADI1	40881	0.533059
chr1	PADI1	6312	0.539766
chr1	PADI3	35135	0.514814
chr1	PADI4	55806	0.490574
chr1	PADI6	29455	0.520421
chr1	RCC2	31809	0.514980
chr1	ARHGEF10L	158041	0.543555
chr1	ACTL8	71751	0.481526
chr1	IGSF21	270738	0.499117
chr1	AX747631	1111	0.512151
chr1	KLHDC7A	5057	0.581570
chr1	PAX7	105133	0.526552
chr1	TAS1R2	20063	0.496636
chr1	ALDH4A1	31370	0.550271
chr1	MIR4695	74	0.702703
chr1	IFFO2	52053	0.541679
chr1	UBR4	135747	0.437372
chr1	EMC1	35896	0.466403
chr1	MRTO4	8548	0.533458
chr1	AKR7L	8093	0.519091
chr1	AKR7A3	6224	0.543541
chr1	LOC100506730	2490	0.433735
chr1	AKR7A2	9439	0.523043
chr1	PQLC2	17055	0.550630
chr1	CAPZB	146800	0.492166
chr1	AX748283	2093	0.508361
chr1	NBL1	15227	0.581467
chr1	MINOS1	32845	0.429563
chr1	RPS14P3	838	0.460621
chr1	HTR6	14276	0.529350
chr1	TMCO4	117705	0.489104
chr1	RNF186	1250	0.580800
chr1	OTUD3	30550	0.413879
chr1	PLA2G2E	3311	0.599517
chr1	PLA2G2A	5009	0.521262
chr1	PLA2G5	21694	0.487923
chr1	PLA2G2D	6917	0.507012
chr1	PLA2G2F	11057	0.560098
chr1	PLA2G2C	11204	0.529365
chr1	UBXN10	7365	0.482824
chr1	VWA5B1	63976	0.503642
chr1	LOC339505	68994	0.482361
chr1	CAMK2N1	3845	0.577113
chr1	MUL1	8734	0.475842
chr1	FAM43B	2582	0.678544
chr1	CDA	29957	0.485362
chr1	PINK1	18057	0.507836
chr1	DDOST	9778	0.506136
chr1	KIF17	53811	0.524298
chr1	SH2D5	12909	0.613680
chr1	HP1BP3	44011	0.406648
chr1	EIF4G3	370597	0.393638
chr1	ECE1	73027	0.516672
chr1	AX747766	2326	0.506449
chr1	LOC100506801	6580	0.513222
chr1	AK098438	4700	0.436808
chr1	BC127868	777	0.606178
chr1	NBPF3	44811	0.431033
chr1	ALPL	69048	0.516365
chr1	RAP1GAP	55641	0.567693
chr1	USP48	104897	0.417753
chr1	LDLRAD2	12957	0.542950
chr1	HSPG2	115014	0.560793
chr1	CELA3B	12430	0.509976
chr1	LINC00339	6009	0.469462
chr1	CDC42	40317	0.418161
chr1	WNT4	25722	0.569746
chr1	ZBTB40	79307	0.426986
chr1	EPHA8	40084	0.568257
chr1	C1QA	3058	0.565729
chr1	C1QC	4486	0.546812
chr1	C1QB	8348	0.508265
chr1	EPHB2	204493	0.518649
chr1	MIR4684	82	0.524390
chr1	MIR4253	68	0.647059
chr1	AK025975	3565	0.526227
chr1	LOC729059	5017	0.458840
chr1	KDM1A	64244	0.391663
chr1	MIR3115	68	0.411765
chr1	LUZP1	85002	0.429449
chr1	U6	101	0.425743
chr1	HTR1D	2835	0.487478
chr1	HNRNPR	34578	0.400602
chr1	ZNF436	8939	0.439423
chr1	C1orf213	2867	0.517614
chr1	TCEA3	43707	0.485757
chr1	ASAP3	55695	0.495287
chr1	BC038455	2043	0.489476
chr1	E2F2	24793	0.516597
chr1	AX748204	2178	0.543159
chr1	ID3	1865	0.574799
chr1	MDS2	59072	0.495666
chr1	RPL11	4647	0.461803
chr1	TCEB3	18694	0.453568
chr1	LOC100506963	17916	0.456854
chr1	PITHD1	9847	0.446126
chr1	LYPLA2	4384	0.622719
chr1	GALE	3972	0.578298
chr1	HMGCL	23583	0.486834
chr1	FUCA1	23288	0.457918
chr1	CNR2	39358	0.479293
chr1	MIR378F	78	0.525641
chr1	PNRC2	3649	0.394355
chr1	SRSF10	11381	0.405940
chr1	DQ588542	32	0.718750
chr1	MYOM3	56135	0.526356
chr1	IL22RA1	23515	0.485307
chr1	IFNLR1	33119	0.470364
chr1	LOC284632	11451	0.504497
chr1	DQ597487	36	0.388889
chr1	DQ601330	36	0.527778
chr1	GRHL3	45159	0.510064
chr1	STPG1	56774	0.436379
chr1	NIPAL3	57229	0.449964
chr1	RCAN3AS	6028	0.460020
chr1	RCAN3	34124	0.422928
chr1	NCMAP	53252	0.479325
chr1	SRRM1	30179	0.398158
chr1	CLIC4	99056	0.416976
chr1	RUNX3	30769	0.557314
chr1	SYF2	10247	0.430370
chr1	C1orf63	5246	0.431376
chr1	RHD	57956	0.466440
chr1	AX747205	2415	0.477847
chr1	TMEM50A	24064	0.417345
chr1	RHCE	58624	0.467965
chr1	TMEM57	69311	0.406674
chr1	LDLRAP1	25302	0.546162
chr1	MAN1C1	167300	0.484937
chr1	SEPN1	18047	0.567684
chr1	MTFR1L	13037	0.488149
chr1	LOC646471	3653	0.562551
chr1	AUNIP	25352	0.421939
chr1	PAQR7	9770	0.513613
chr1	STMN1	22317	0.477573
chr1	PAFAH2	38391	0.456748
chr1	EXTL1	14684	0.554685
chr1	SLC30A2	8091	0.557162
chr1	TRIM63	16330	0.497428
chr1	PDIK1L	13772	0.415844
chr1	FAM110D	3609	0.597395
chr1	ZNF593	977	0.624360
chr1	CNKSR1	12395	0.551432
chr1	CATSPER4	11915	0.504490
chr1	BC030768	4521	0.491484
chr1	CEP85	44607	0.446836
chr1	SH3BGRL3	1801	0.636868
chr1	UBXN11	24423	0.554354
chr1	CD52	2604	0.544547
chr1	AIM1L	32272	0.521598
chr1	ZNF683	11142	0.525399
chr1	LIN28A	18951	0.465780
chr1	DHDDS	39023	0.454629
chr1	AL050085	4774	0.464181
chr1	HMGN2	4232	0.473771
chr1	RPS6KA1	29178	0.523922
chr1	MIR1976	52	0.615385
chr1	ARID1A	86080	0.459305
chr1	PIGV	10441	0.475338
chr1	BC016143	246498	0.504032
chr1	ZDHHC18	29011	0.511427
chr1	SFN	1315	0.627376
chr1	SFN	663	0.628959
chr1	GPN2	10997	0.495772
chr1	GPATCH3	9984	0.501202
chr1	NR0B2	2593	0.532588
chr1	NUDC	25150	0.485169
chr1	C1orf172	10855	0.512667
chr1	TRNP1	7183	0.557845
chr1	FAM46B	7823	0.555158
chr1	SLC9A1	56322	0.526775
chr1	DL490887	103	0.485437
chr1	WDTC1	74118	0.465110
chr1	TMEM222	14256	0.518729
chr1	LOC644961	2652	0.471342
chr1	SYTL1	11941	0.582782
chr1	MAP3K6	11668	0.607816
chr1	FCN3	5715	0.544357
chr1	CD164L2	4210	0.600238
chr1	GPR3	3170	0.580126
chr1	WASF2	85945	0.440084
chr1	AHDC1	69388	0.562287
chr1	FGR	22927	0.529201
chr1	IFI6	6153	0.500569
chr1	FAM76A	36934	0.434369
chr1	STX12	51270	0.414082
chr1	PPP1R8	20932	0.444678
chr1	SCARNA1	166	0.403614
chr1	THEMIS2	14139	0.540420
chr1	RPA2	23188	0.441521
chr1	SMPDL3B	24160	0.498634
chr1	XKR8	8101	0.549685
chr1	EYA3	118294	0.395143
chr1	PTAFR	29779	0.487928
chr1	DNAJC8	32753	0.430342
chr1	ATPIF1	2015	0.508189
chr1	JA611241	22	0.500000
chr1	SESN2	23040	0.501346
chr1	MED18	6966	0.460523
chr1	PHACTR4	62221	0.432748
chr1	RCC1	20964	0.515550
chr1	SNHG3	4950	0.464646
chr1	TRNAU1AP	25529	0.476909
chr1	SNHG12	3334	0.496701
chr1	SNORD99	80	0.487500
chr1	RAB42	2082	0.598463
chr1	TAF12	39996	0.454370
chr1	RNU11	135	0.511111
chr1	GMEB1	46876	0.461046
chr1	SCARNA24	130	0.346154
chr1	YTHDF2	33155	0.435741
chr1	OPRD1	51555	0.499156
chr1	EPB41	232956	0.418676
chr1	TMEM200B	4485	0.644816
chr1	SRSF4	34388	0.431255
chr1	MECR	38070	0.482138
chr1	PTPRU	90298	0.515825
chr1	BC042538	23658	0.427128
chr1	MATN1	12309	0.563653
chr1	MATN1-AS1	7975	0.561128
chr1	LAPTM5	25369	0.526272
chr1	MIR4420	77	0.493506
chr1	SDC3	39168	0.556245
chr1	PUM1	134212	0.409896
chr1	SNORD103A	88	0.443182
chr1	SNORD103A	88	0.443182
chr1	SNORD85	75	0.466667
chr1	NKAIN1	60143	0.506360
chr1	SNRNP40	10099	0.417764
chr1	SNRNP40	37230	0.420279
chr1	ZCCHC17	67939	0.418640
chr1	FABP3	7824	0.491564
chr1	SERINC2	20868	0.521468
chr1	LOC149086	2329	0.537999
chr1	LOC284551	5811	0.460850
chr1	TINAGL1	11202	0.554812
chr1	HCRTR1	9619	0.560869
chr1	PEF1	15376	0.485952
chr1	COL16A1	51921	0.559504
chr1	BAI2	36931	0.584225
chr1	MIR4254	76	0.657895
chr1	SPOCD1	25556	0.492644
chr1	PTP4A2	31967	0.400851
chr1	KHDRBS1	30188	0.436332
chr1	TMEM39B	29965	0.487903
chr1	KPNA6	68525	0.442087
chr1	TXLNA	18542	0.502265
chr1	CCDC28B	4790	0.548434
chr1	IQCC	3053	0.554864
chr1	DCDC2B	7103	0.531325
chr1	TMEM234	6129	0.503182
chr1	EIF3I	9247	0.497675
chr1	MTMR9LP	10051	0.526614
chr1	FAM167B	1644	0.600973
chr1	LCK	12055	0.513065
chr1	HDAC1	41517	0.467760
chr1	MARCKSL1	2411	0.637495
chr1	FAM229A	974	0.718686
chr1	TSSK3	2063	0.558410
chr1	BSDC1	29358	0.478541
chr1	ZBTB8B	22802	0.465880
chr1	ZBTB8A	66771	0.434964
chr1	ZBTB8OS	28879	0.440147
chr1	RBBP4	35064	0.429358
chr1	SYNC	22855	0.471363
chr1	KIAA1522	33060	0.543557
chr1	YARS	42794	0.462915
chr1	S100PBP	41362	0.410884
chr1	FNDC5	10214	0.540043
chr1	HPCA	8150	0.560000
chr1	TMEM54	6758	0.569547
chr1	RNF19B	28237	0.443390
chr1	BC036308	45395	0.461835
chr1	AK2	25687	0.445245
chr1	ADC	39282	0.459116
chr1	AX747064	1360	0.491176
chr1	TRIM62	36669	0.518558
chr1	ZNF362	44147	0.505425
chr1	A3GALT2	14333	0.541896
chr1	PHC2	51971	0.490716
chr1	MIR3605	100	0.550000
chr1	7SK	299	0.541806
chr1	ZSCAN20	23764	0.433555
chr1	CSMD2	651835	0.452090
chr1	HMGB4	4317	0.454251
chr1	LOC402779	16503	0.445071
chr1	C1orf94	42179	0.479599
chr1	GJB5	3466	0.541546
chr1	GJB4	3984	0.561245
chr1	GJB3	4057	0.536357
chr1	GJA4	2750	0.593455
chr1	SMIM12	9455	0.474987
chr1	DLGAP3	39948	0.479649
chr1	LOC653160	3008	0.555851
chr1	ZMYM6NB	3822	0.516745
chr1	ZMYM6	45803	0.388031
chr1	ZMYM1	36484	0.413935
chr1	AL831889	4103	0.401901
chr1	SFPQ	9543	0.436236
chr1	ZMYM4	152978	0.386454
chr1	AF119915	1335	0.306367
chr1	KIAA0319L	123947	0.417808
chr1	NCDN	8988	0.577993
chr1	PSMB2	42303	0.410987
chr1	TFAP2E	21957	0.525391
chr1	C1orf216	5314	0.539330
chr1	CLSPN	37839	0.414097
chr1	AGO4	49663	0.414997
chr1	AGO1	41090	0.453444
chr1	AK025726	3778	0.426681
chr1	AGO3	125381	0.388217
chr1	TEKT2	4201	0.583194
chr1	ADPRHL2	5081	0.551663
chr1	COL8A2	5007	0.605552
chr1	TRAPPC3	12946	0.472424
chr1	MAP7D1	24639	0.542230
chr1	THRAP3	80941	0.437183
chr1	SH3D21	15386	0.515469
chr1	EVA1B	2124	0.701977
chr1	STK40	46261	0.522773
chr1	LSM10	4463	0.509075
chr1	OSCP1	32580	0.451688
chr1	MRPS15	8679	0.493029
chr1	CSF3R	17272	0.531612
chr1	GRIK3	238717	0.495897
chr1	MIR4255	72	0.472222
chr1	LOC728431	19565	0.468081
chr1	ZC3H12A	9860	0.593915
chr1	MEAF6	24860	0.429485
chr1	MIR5581	60	0.483333
chr1	SNIP1	19896	0.432298
chr1	DNALI1	9939	0.492504
chr1	GNL2	29174	0.428121
chr1	RSPO1	23645	0.525650
chr1	C1orf109	8951	0.461848
chr1	AX747480	2622	0.408085
chr1	CDCA8	17319	0.458283
chr1	EPHA10	49179	0.503284
chr1	MANEAL	7505	0.537508
chr1	YRDC	5252	0.495240
chr1	C1orf122	1654	0.677146
chr1	MTF1	50054	0.436069
chr1	INPP5B	86361	0.466414
chr1	SNORA63	81	0.370370
chr1	SF3A3	33110	0.443854
chr1	FHL3	8746	0.565173
chr1	UTP11L	12114	0.436024
chr1	POU3F1	2928	0.632514
chr1	MIR3659	99	0.474747
chr1	LOC339442	5734	0.512208
chr1	RRAGC	21627	0.414528
chr1	MYCBP	10889	0.433740
chr1	GJA9	1548	0.424419
chr1	RHBDL2	55978	0.446014
chr1	AKIRIN1	14822	0.438605
chr1	NDUFS5	8342	0.465836
chr1	MACF1	402972	0.424561
chr1	KIAA0754	6979	0.485886
chr1	BMP8A	38224	0.547509
chr1	PPIEL	37419	0.476950
chr1	PABPC4	16037	0.473655
chr1	SNORA55	137	0.518248
chr1	HEYL	16246	0.516189
chr1	NT5C1A	12918	0.521830
chr1	HPCAL4	12445	0.523986
chr1	PPIE	25070	0.477982
chr1	BMP8B	30631	0.560641
chr1	OXCT2	1824	0.633772
chr1	TRIT1	42472	0.424609
chr1	MYCL1	6592	0.531098
chr1	MFSD2A	14845	0.536948
chr1	CAP1	32067	0.430411
chr1	PPT1	24761	0.440612
chr1	RLF	79553	0.396918
chr1	TMCO2	3793	0.409175
chr1	ZMPSTE24	36135	0.407998
chr1	COL9A2	16819	0.572269
chr1	SMAP2	49621	0.416638
chr1	ZFP69B	13054	0.410449
chr1	ZFP69	18714	0.403922
chr1	EXO5	7782	0.436520
chr1	ZNF684	16609	0.403095
chr1	RIMS3	44973	0.513908
chr1	LOC100130557	3182	0.474859
chr1	NFYC	80034	0.426631
chr1	MIR30E	92	0.510870
chr1	MIR30C1	89	0.505618
chr1	KCNQ4	56441	0.554242
chr1	CITED4	1291	0.736638
chr1	CTPS1	33229	0.452707
chr1	SLFNL1-AS1	29301	0.499744
chr1	SLFNL1	6159	0.584835
chr1	SCMH1	214945	0.394999
chr1	EDN2	5429	0.563087
chr1	EDN2	5899	0.569758
chr1	HIVEP3	412461	0.480387
chr1	GUCA2B	2404	0.599418
chr1	GUCA2A	2034	0.575713
chr1	FOXJ3	158694	0.384596
chr1	RIMKLA	43433	0.436488
chr1	ZMYND12	25938	0.428291
chr1	PPCS	3914	0.459377
chr1	CCDC30	119776	0.396866
chr1	PPIH	18382	0.438581
chr1	AF086102	2974	0.440820
chr1	YBX1	19955	0.404510
chr1	CLDN19	7162	0.595644
chr1	LEPRE1	20750	0.500337
chr1	C1orf50	8498	0.431043
chr1	LOC100129924	10241	0.463138
chr1	CCDC23	10337	0.418980
chr1	ERMAP	19412	0.440140
chr1	ZNF691	5903	0.472641
chr1	BC043541	31168	0.426688
chr1	SLC2A1	33802	0.528933
chr1	SLC2A1-AS1	24310	0.485479
chr1	U6	89	0.370787
chr1	AK309744	26140	0.404858
chr1	FAM183A	8474	0.441586
chr1	EBNA1BP2	8397	0.450399
chr1	WDR65	82029	0.439942
chr1	TMEM125	4009	0.583188
chr1	C1orf210	3694	0.538170
chr1	TIE1	22216	0.546183
chr1	MPL	16661	0.481724
chr1	CDC20	4248	0.522128
chr1	ELOVL1	4342	0.574620
chr1	MED8	5905	0.467739
chr1	SZT2	64363	0.502338
chr1	HYI	2987	0.593572
chr1	PTPRF	92797	0.559792
chr1	KDM4A	55393	0.467640
chr1	KDM4A-AS1	7657	0.486091
chr1	ST3GAL3	223634	0.442424
chr1	U6	90	0.355556
chr1	ARTN	3921	0.637592
chr1	IPO13	21217	0.518028
chr1	DPH2	3391	0.560897
chr1	ATP6V0B	3371	0.556511
chr1	B4GALT2	11236	0.550107
chr1	SLC6A9	20858	0.566881
chr1	CCDC24	4919	0.575727
chr1	KLF17	16288	0.453647
chr1	DMAP1	7227	0.523454
chr1	ERI3	134198	0.477272
chr1	RNF220	246437	0.471999
chr1	MIR5584	60	0.416667
chr1	TMEM53	20599	0.492888
chr1	C1orf228	50870	0.475329
chr1	KIF2C	27949	0.490787
chr1	RPS8	3167	0.549100
chr1	SNORD55	74	0.567568
chr1	SNORD46	98	0.489796
chr1	SNORD38A	71	0.464789
chr1	SNORD38B	69	0.405797
chr1	BEST4	4170	0.591367
chr1	PLK3	5632	0.595526
chr1	TCTEX1D4	1372	0.637755
chr1	BTBD19	5648	0.581091
chr1	PTCH2	20679	0.531360
chr1	EIF2B3	136201	0.425481
chr1	HECTD3	8808	0.566985
chr1	UROD	3537	0.520780
